,box_width,box_height,kp_1_x,kp_1_y,kp_2_x,kp_2_y,kp_3_x,kp_3_y,kp_4_x,kp_4_y,kp_5_x,kp_5_y,kp_6_x,kp_6_y,kp_7_x,kp_7_y,kp_8_x,kp_8_y,kp_9_x,kp_9_y,kp_10_x,kp_10_y,kp_11_x,kp_11_y,kp_12_x,kp_12_y,kp_13_x,kp_13_y,kp_14_x,kp_14_y,kp_15_x,kp_15_y,kp_16_x,kp_16_y,kp_17_x,kp_17_y,exercise
863,0.46018517,0.69629633,0.6540626,0.15479231,0.69135857,0.12739103,0.6053189,0.12462992,-0.7002013,-0.4361702,0.50978017,0.13566287,0.7480035,0.2582307,0.32570007,0.24399196,0.86496174,0.37953812,0.064138256,0.38308418,0.9541441,0.24377058,0.12598085,0.24313867,0.59535,0.52711856,0.2982854,0.5326252,0.83062214,0.6914958,0.3025399,0.7089105,0.786393,0.9615585,0.18924496,0.98525655,Squat
864,0.4583333,0.69722223,0.6552429,0.15238409,0.69384295,0.12526873,0.6061903,0.12209389,-0.70303035,-0.43426293,0.50937927,0.13365963,0.75211316,0.2582601,0.3248554,0.240696,0.8714065,0.37759364,0.06445859,0.3746035,0.95362216,0.23948407,0.12683682,0.24001619,0.5978365,0.52512777,0.29710692,0.5287773,0.8297873,0.69232476,0.29760602,0.706772,0.7891349,0.9620154,0.19043224,0.9831154,Squat
865,0.4601852,0.69722223,0.653467,0.14749517,0.6909248,0.120107055,0.6033879,0.11802446,-0.69818914,-0.43426293,0.50649184,0.13259307,0.7532989,0.25703144,0.32395893,0.23975666,0.8720845,0.37895882,0.06088651,0.37049422,0.94498956,0.24625547,0.12741822,0.23727906,0.5980615,0.52180237,0.29596445,0.52537143,0.8260307,0.69207436,0.29521918,0.7062661,0.7874828,0.96365285,0.18785885,0.982246,Squat
866,0.45925924,0.69814813,0.65037143,0.14546129,0.6887018,0.11767473,0.6002393,0.11608935,-0.6995968,-0.43236074,0.50637615,0.13052483,0.75546014,0.25226244,0.3259355,0.23792225,0.87465405,0.37214464,0.06487379,0.36807942,0.9464575,0.24292801,0.12962507,0.2303875,0.5962626,0.52104414,0.2935755,0.52525926,0.8258581,0.68812585,0.29269776,0.70174485,0.78914815,0.9685274,0.18835649,0.9855212,Squat
867,0.46574074,0.70185184,0.6420618,0.14836137,0.6817889,0.121421695,0.5940746,0.118766434,-0.68787277,-0.42480212,0.5036052,0.13209678,0.7468177,0.25449443,0.32414675,0.24001752,0.8649691,0.3712132,0.06589058,0.36667016,0.938063,0.2478942,0.11855948,0.22871678,0.5883454,0.5237281,0.29116428,0.5279921,0.8170524,0.6889914,0.29132342,0.7039986,0.7764769,0.9631377,0.19022802,0.98487794,Squat
868,0.46111113,0.70185184,0.65460104,0.14450073,0.69169647,0.11785752,0.6070141,0.1154812,-0.6947791,-0.42480212,0.51077646,0.12872782,0.74981713,0.24996471,0.3230691,0.23703265,0.8719543,0.36855158,0.060475733,0.3639816,0.93786687,0.2511584,0.12082912,0.22226423,0.59390426,0.5195164,0.29389894,0.5253242,0.8203317,0.6871564,0.29303384,0.706041,0.7834748,0.96421635,0.19493493,0.98809606,Squat
869,0.45925927,0.70462966,0.65316933,0.14451174,0.6898572,0.11782516,0.6044051,0.116018064,-0.69758064,-0.41918525,0.5072335,0.13127218,0.7500343,0.25142962,0.31734216,0.24052612,0.8748421,0.36616746,0.054656778,0.36726034,0.9445175,0.24601589,0.13092549,0.2204697,0.5923592,0.521065,0.2881305,0.5280028,0.8260074,0.6835705,0.29342672,0.7034986,0.78276575,0.96363103,0.1921345,0.9870995,Squat
870,0.46203703,0.70648146,0.65337294,0.14361684,0.6912998,0.117527835,0.60605323,0.11402833,-0.6893788,-0.41546527,0.5072297,0.12674047,0.74687934,0.2496832,0.31281197,0.23721495,0.86808807,0.36399385,0.05009904,0.36586058,0.94070524,0.24923782,0.1249877,0.22014003,0.5955932,0.5212124,0.29114807,0.5278798,0.82689464,0.6853394,0.29409206,0.7038134,0.77940166,0.9648749,0.1993662,0.98710465,Squat
871,0.45833334,0.71111107,0.65961903,0.14562392,0.6947426,0.11903644,0.61184764,0.11655058,-0.6969697,-0.40625003,0.5096659,0.12781179,0.74962944,0.24669975,0.31717598,0.23625208,0.87625086,0.3660532,0.059289824,0.36450934,0.93843883,0.25526994,0.12396143,0.2160418,0.5987678,0.52011484,0.29479122,0.5270725,0.82792157,0.68589807,0.2964559,0.7053387,0.7842691,0.9668456,0.19684936,0.98884434,Squat
872,0.45833334,0.7148148,0.65498614,0.14622435,0.68891186,0.118780605,0.6061091,0.1178547,-0.6969697,-0.39896375,0.50581384,0.12947603,0.7497908,0.24558908,0.31801844,0.23753035,0.8759004,0.3679301,0.06079947,0.36863923,0.9395207,0.25865322,0.13280739,0.22437233,0.6008733,0.5217141,0.29732108,0.52949214,0.8249022,0.68549633,0.29576716,0.706114,0.78546154,0.96564466,0.1942989,0.9873889,Squat
873,0.45925924,0.7175926,0.6509877,0.1436927,0.6866703,0.116822444,0.60229456,0.115323596,-0.69556457,-0.39354837,0.5026962,0.12822863,0.7467163,0.24716789,0.31770167,0.23689976,0.8726758,0.36641917,0.06488437,0.3631537,0.938303,0.2571809,0.12953278,0.22504516,0.59716964,0.5216051,0.29517898,0.5282924,0.8191105,0.68916225,0.2916193,0.7090488,0.78321946,0.96423155,0.19232783,0.9873587,Squat
874,0.45925924,0.7203704,0.65544707,0.14199463,0.68994814,0.11447656,0.60584813,0.11340763,-0.69556457,-0.38817477,0.5023115,0.1258535,0.74986696,0.2453991,0.31339252,0.23603246,0.8777699,0.36958122,0.06055048,0.36885044,0.94052416,0.25614145,0.13666451,0.22630912,0.6018077,0.523734,0.29523322,0.53082645,0.8154235,0.6899393,0.28554943,0.710218,0.7786517,0.9661285,0.18909289,0.98775804,Squat
875,0.46203706,0.725,0.6484636,0.14429158,0.6825967,0.11635673,0.5984935,0.11599512,-0.69138277,-0.37931034,0.4965758,0.12783481,0.744431,0.24531804,0.31012556,0.23634602,0.86964256,0.370703,0.060361825,0.3690415,0.93699867,0.25525963,0.14227493,0.22479467,0.59667236,0.52328944,0.2912617,0.530692,0.80750996,0.69332004,0.28044477,0.71385384,0.7763029,0.96527064,0.18527023,0.98619723,Squat
876,0.46203706,0.73240745,0.6512786,0.14814338,0.6826061,0.12006377,0.6009233,0.12091771,-0.69138277,-0.36536026,0.49691898,0.1342041,0.74451613,0.24947411,0.3117031,0.241366,0.8741942,0.37542418,0.06247556,0.368759,0.92872655,0.25972247,0.14183903,0.22365524,0.5971205,0.52797335,0.29231787,0.535383,0.80333024,0.6936318,0.27893522,0.7148274,0.78063625,0.9649131,0.18453711,0.9847414,Squat
877,0.46388888,0.7416667,0.6509762,0.15089127,0.6831778,0.12460679,0.6017683,0.12424543,-0.68662673,-0.34831458,0.4959143,0.13976334,0.73966384,0.25809425,0.31070498,0.24737622,0.8728434,0.37728807,0.06334356,0.36611354,0.9257777,0.26580676,0.13273685,0.22900696,0.5961464,0.53002244,0.29322463,0.5365738,0.8032203,0.6951449,0.2755253,0.7180236,0.7784818,0.96034014,0.17841284,0.9859445,Squat
878,0.46018517,0.73888886,0.6548013,0.14562823,0.6888075,0.1197009,0.6067745,0.117816456,-0.6921529,-0.35338348,0.50277954,0.1305317,0.74283534,0.250816,0.31301743,0.2380482,0.8690071,0.37133378,0.06376186,0.35955593,0.92756945,0.263934,0.14172983,0.21912636,0.5982612,0.52320766,0.2944721,0.5291275,0.81393737,0.6940271,0.28192836,0.71348137,0.7838582,0.96440285,0.18401286,0.9849285,Squat
879,0.46018517,0.7453704,0.65014225,0.1487722,0.68741524,0.12368879,0.60405,0.12106069,-0.6921529,-0.3416149,0.5039622,0.13266407,0.7439691,0.2532575,0.31288603,0.23989439,0.87731177,0.37121513,0.06115696,0.35687283,0.9272935,0.26814255,0.13367045,0.22383805,0.59829956,0.5253422,0.29477352,0.5318515,0.81105846,0.6949637,0.28166673,0.7215297,0.78307664,0.95999837,0.19291097,0.9954482,Squat
880,0.46018517,0.74814814,0.64787,0.14795329,0.6850818,0.123144746,0.6024584,0.12024031,-0.6921529,-0.33663368,0.5038572,0.13092978,0.7424372,0.25203326,0.31455538,0.23809484,0.8771215,0.3730453,0.06647434,0.3554231,0.9267254,0.2699351,0.13477346,0.22007903,0.6003876,0.5262416,0.29884118,0.53269804,0.8151088,0.69559723,0.28781027,0.72311276,0.7863716,0.958037,0.19675924,0.99595356,Squat
881,0.46111113,0.7527778,0.6486096,0.14860246,0.68456733,0.1238962,0.60372335,0.12139203,-0.69076306,-0.32841325,0.5056049,0.13215788,0.7392082,0.25250465,0.3182665,0.23882096,0.87604755,0.37413955,0.06726857,0.35567623,0.9252876,0.26589593,0.11939746,0.22167948,0.5963864,0.5274228,0.29931298,0.5340179,0.8118612,0.6948889,0.29097998,0.7246363,0.78756064,0.95471764,0.19580086,0.9970897,Squat
882,0.4611111,0.75555557,0.648256,0.14324401,0.6833454,0.11769799,0.6011638,0.116543025,-0.68875504,-0.3235294,0.50218666,0.12925835,0.7402011,0.25016418,0.31646138,0.2376474,0.87011063,0.3742849,0.06677311,0.35472932,0.92733216,0.26608756,0.1367555,0.21864404,0.600003,0.5316639,0.30121925,0.53941447,0.810986,0.69732463,0.29359615,0.7281666,0.78975177,0.9548546,0.19974954,0.99530214,Squat
883,0.4601852,0.76111114,0.651543,0.14704575,0.685786,0.121758774,0.6044755,0.11967069,-0.69014084,-0.3138686,0.4994273,0.1301829,0.7397431,0.2503712,0.3094501,0.23915303,0.8729959,0.37370732,0.06661227,0.35940704,0.92620844,0.27020106,0.13438968,0.22067586,0.6060483,0.53345984,0.30299276,0.5412387,0.817684,0.69924206,0.29385334,0.72716194,0.7901064,0.9582175,0.20199229,0.9932184,Squat
884,0.4611111,0.7638889,0.648703,0.14737387,0.6842431,0.12257531,0.60317564,0.11938553,-0.68875504,-0.3090909,0.49903223,0.12664841,0.73649293,0.24658287,0.3093437,0.23352014,0.8738465,0.3686552,0.07016937,0.35264325,0.92785466,0.26659268,0.13309762,0.21868886,0.6060252,0.52867067,0.30513677,0.5358426,0.81453115,0.70110226,0.29339445,0.73004186,0.78674346,0.95846725,0.20256205,0.9976851,Squat
885,0.4601852,0.7675926,0.65435356,0.14356127,0.69103944,0.11966899,0.6089835,0.11520093,-0.69014084,-0.30277443,0.49908754,0.122759245,0.73758477,0.24557973,0.30405888,0.23014893,0.8762682,0.3632036,0.07217996,0.3448488,0.9258318,0.26648876,0.14124332,0.2141223,0.6088012,0.5261763,0.3030849,0.53233844,0.8175301,0.70117694,0.28915796,0.7273888,0.78953356,0.9590249,0.20742695,0.99466234,Squat
886,0.45925927,0.7740741,0.6534065,0.14498778,0.6903736,0.12051283,0.6054054,0.116989024,-0.6895161,-0.29186603,0.4937034,0.12558429,0.73917043,0.2464695,0.30210924,0.23051365,0.87228185,0.35793313,0.063446745,0.33832693,0.9291047,0.2632812,0.13580415,0.22009423,0.6093582,0.5281229,0.30174506,0.5339562,0.81553435,0.7055988,0.29111248,0.7302119,0.78885263,0.9622843,0.2066475,0.9942364,Squat
887,0.45925924,0.7777778,0.65784156,0.14573333,0.69502026,0.121206895,0.6101971,0.11771608,-0.6875,-0.28571427,0.49863255,0.12556456,0.740957,0.24505053,0.3065929,0.23023471,0.8729527,0.35835025,0.06563731,0.34261948,0.93105155,0.26031062,0.13664757,0.22062646,0.6129762,0.5226295,0.30677792,0.5290918,0.8125966,0.7024678,0.29005346,0.728616,0.7920723,0.96133,0.20925443,0.99526745,Squat
888,0.46018517,0.787037,0.6544283,0.15021215,0.69124097,0.12572786,0.6077387,0.12213302,-0.6841046,-0.27058825,0.49831063,0.12774684,0.7398418,0.24690141,0.30755842,0.23074934,0.87312675,0.36676127,0.06982892,0.34494713,0.9270794,0.27120802,0.14096312,0.22261074,0.61561304,0.5245326,0.31099138,0.53023267,0.8089272,0.70472485,0.29085943,0.7295016,0.79241216,0.96275187,0.21348684,0.9949512,Squat
889,0.46111113,0.79351854,0.6493519,0.14846194,0.6895359,0.1237798,0.60181427,0.12005211,-0.6787148,-0.26021004,0.49675426,0.1265913,0.74532306,0.24802291,0.3094542,0.22946505,0.8731969,0.3674379,0.06629897,0.34303206,0.92552173,0.26630864,0.13821216,0.22576885,0.61680245,0.52603763,0.3099255,0.53008926,0.80737084,0.70402503,0.28818253,0.7250344,0.7921654,0.96507573,0.21586676,0.9938343,Squat
890,0.45648152,0.8009259,0.65120655,0.14629258,0.6885971,0.12102613,0.6013416,0.119974464,-0.6896551,-0.24855492,0.5039712,0.13121757,0.7461081,0.24808961,0.32241407,0.23509713,0.85028416,0.36721882,0.05605453,0.3548086,0.935572,0.24615064,0.121535726,0.22465187,0.6179275,0.5240311,0.31690174,0.53077024,0.8175012,0.7076152,0.28286427,0.73298854,0.79990584,0.95691323,0.16869685,0.99065506,Squat
891,0.45462963,0.8092593,0.6480381,0.14937256,0.6841628,0.123717085,0.59746593,0.122565925,-0.694501,-0.23569793,0.49519467,0.13175012,0.7485979,0.2482803,0.3133426,0.23689611,0.8635423,0.37113795,0.05618912,0.35886228,0.9303424,0.25329188,0.1179134,0.22688831,0.62809885,0.5306633,0.32113522,0.53707695,0.8199032,0.71481323,0.28625566,0.7375826,0.7977999,0.96300364,0.17877226,0.9917744,Squat
892,0.4564815,0.8148148,0.64671487,0.14638224,0.68024725,0.121116385,0.5983364,0.12073746,-0.69168353,-0.22727272,0.49803266,0.12944977,0.74323547,0.24174151,0.31325275,0.23409663,0.863664,0.36360675,0.05854928,0.35645506,0.92532533,0.2550078,0.12098771,0.22517182,0.6198177,0.5244481,0.31678104,0.5322648,0.8035944,0.7157233,0.28043985,0.74082404,0.79226685,0.96337944,0.18083,0.9928826,Squat
893,0.4583333,0.82314813,0.64401096,0.1488254,0.6792243,0.12389871,0.5966812,0.12259695,-0.68686867,-0.21484815,0.49282253,0.12978561,0.7360536,0.24387647,0.30728272,0.23377396,0.86595976,0.36452433,0.06556119,0.35305515,0.91908973,0.25748408,0.13371472,0.22847109,0.61603534,0.5241925,0.31226975,0.53165394,0.7958638,0.71152115,0.26696396,0.74091166,0.7931253,0.961323,0.17436413,0.9998402,Squat
894,0.4611111,0.8361111,0.6380407,0.15119138,0.67590046,0.12508324,0.5878913,0.12502135,-0.6807229,-0.19601329,0.48576313,0.13258398,0.74332243,0.24382885,0.30443475,0.234686,0.86584854,0.36517558,0.061109126,0.35036877,0.9063895,0.26214996,0.14013076,0.2300449,0.6169309,0.5252203,0.3069509,0.53278184,0.7909316,0.71152216,0.26116326,0.74058086,0.79401964,0.9607538,0.17952885,0.9979827,Squat
895,0.45925924,0.8435185,0.64299893,0.14555506,0.6808962,0.12072025,0.5953159,0.11971378,-0.68346775,-0.18551043,0.49424845,0.1277784,0.7431039,0.24296635,0.3082289,0.23256297,0.86818314,0.3673996,0.05764143,0.34992373,0.90977097,0.26195797,0.1277929,0.2228862,0.6201966,0.5237147,0.3130953,0.53116137,0.7882022,0.7106992,0.26033208,0.7421323,0.7895699,0.9572528,0.17822416,0.99973685,Squat
896,0.46111113,0.84814817,0.6451467,0.1443026,0.681771,0.12064524,0.6002198,0.11854988,-0.6787148,-0.1790393,0.50012857,0.124197066,0.7370422,0.24240616,0.30555344,0.2263756,0.86093605,0.36242956,0.056858562,0.33603078,0.9158742,0.2657988,0.15749846,0.22141297,0.61909324,0.5265505,0.31527135,0.53274655,0.7821982,0.71843904,0.26372924,0.7478957,0.7880203,0.9594292,0.18788886,0.99828035,Squat
897,0.45648146,0.8564815,0.6447192,0.14520667,0.6849989,0.121931605,0.5992996,0.11958674,-0.68357,-0.16756757,0.5041704,0.12448849,0.7494641,0.2424596,0.31785864,0.22397183,0.8688613,0.36014676,0.07057921,0.32744464,0.91711104,0.26434,0.16724437,0.22423302,0.6325366,0.52739686,0.32823685,0.5321077,0.7941907,0.72123814,0.27491954,0.7499448,0.7980236,0.95663285,0.19808911,0.9984966,Squat
898,0.4611111,0.86388886,0.64528763,0.13722806,0.6807041,0.11563095,0.60205865,0.1122633,-0.6746988,-0.15755628,0.50028,0.11930211,0.7394863,0.24145505,0.30947348,0.22408113,0.86675936,0.35416543,0.07843801,0.32290727,0.90576744,0.26541236,0.16941719,0.21187541,0.6374045,0.5327461,0.33628574,0.53723943,0.7916167,0.7266575,0.28806034,0.7510804,0.7809464,0.95656896,0.21649939,0.9894895,Squat
899,0.46203703,0.8703704,0.640175,0.13103366,0.6720822,0.1075947,0.59355795,0.106478564,-0.68136275,-0.14893617,0.49284267,0.11559733,0.73496044,0.23531766,0.31158572,0.22590636,0.8486176,0.3571578,0.07254452,0.3433556,0.9265091,0.24962343,0.123433195,0.21275687,0.64644635,0.53069943,0.3491296,0.5374889,0.7896193,0.72917217,0.274814,0.75134313,0.7945733,0.95496005,0.18454126,0.9808069,Squat
900,0.45000002,0.88611114,0.654867,0.13262141,0.6889904,0.11000173,0.6066582,0.10775429,-0.70164603,-0.12852664,0.5028179,0.11581866,0.75580055,0.24195166,0.32059047,0.22116765,0.8591562,0.36607814,0.073886976,0.32781345,0.8971779,0.24770746,0.10822104,0.22072434,0.65709037,0.5346231,0.35190368,0.53506833,0.8050423,0.7433212,0.28727987,0.75568306,0.80834603,0.9543887,0.19234094,0.9735163,Squat
901,0.4462963,0.89537036,0.66439366,0.13112201,0.69954216,0.10977764,0.61898214,0.10582273,-0.70746887,-0.116856255,0.5121069,0.11277133,0.76242006,0.24255297,0.32289183,0.22005849,0.87668455,0.3643351,0.0828448,0.32107458,0.89687294,0.2515061,0.114603736,0.21032172,0.6671098,0.5361329,0.36004916,0.5357192,0.80998874,0.7354149,0.2909112,0.74771976,0.8078973,0.9483807,0.20755756,0.9691667,Squat
902,0.4611111,0.9064815,0.6319714,0.12974168,0.6673386,0.10713672,0.583736,0.10602729,-0.68875504,-0.10010214,0.49014643,0.117650956,0.7463893,0.24223806,0.32513538,0.22300653,0.85591096,0.355735,0.081563525,0.3185879,0.9235816,0.24209948,0.080725834,0.21959831,0.6472015,0.5352206,0.35348085,0.5345159,0.77329427,0.7466786,0.27543283,0.75356734,0.8028151,0.95755464,0.19181782,0.96841234,Squat
903,0.45925927,0.91851854,0.6339747,0.12839419,0.6690591,0.1059809,0.5872389,0.104172006,-0.6935484,-0.08669355,0.4891146,0.11324761,0.73975325,0.24003538,0.3216042,0.22090709,0.85851747,0.35397482,0.09093616,0.31847328,0.9268254,0.24076746,0.089167394,0.2154566,0.64900887,0.5370646,0.35911474,0.53661776,0.7581058,0.7359532,0.27779657,0.7440399,0.79079616,0.9528417,0.21389225,0.9658574,Squat
904,0.46111113,0.93333334,0.64263475,0.12691148,0.67847383,0.10573333,0.59911823,0.10330681,-0.68674695,-0.071428575,0.4978596,0.1114759,0.7360527,0.24274176,0.3206874,0.2182711,0.8547741,0.3593565,0.09670572,0.3012628,0.8892301,0.26762488,0.14164054,0.20973632,0.6386999,0.53848594,0.3521692,0.53839946,0.7302851,0.7317416,0.27886188,0.7512877,0.7597373,0.9372312,0.23391376,0.96718186,Squat
905,0.45648146,0.94166666,0.6416406,0.13327917,0.67515874,0.11026447,0.592144,0.10973166,-0.7018256,-0.05899705,0.48946723,0.11713874,0.74294716,0.24098134,0.32677117,0.21870305,0.8534029,0.36145172,0.09482603,0.30957326,0.92245466,0.24737269,0.09490529,0.2083973,0.646537,0.5370491,0.3583676,0.53556126,0.7329217,0.7481837,0.27457255,0.75790405,0.76880985,0.95155483,0.20450139,0.9656373,Squat
906,0.4388889,0.9462963,0.6731817,0.13062525,0.711197,0.11012048,0.6294108,0.10665874,-0.72151893,-0.056751467,0.52335465,0.11046499,0.770561,0.23899522,0.33669055,0.20959045,0.9038263,0.35172692,0.09825067,0.28158775,0.9089144,0.24508439,0.14253291,0.18584591,0.66804224,0.5308806,0.37077823,0.52853566,0.7513406,0.73139715,0.30315077,0.7496609,0.7852212,0.9351693,0.26946393,0.96571827,Squat
907,0.42962965,0.95462966,0.6970338,0.13802284,0.73423755,0.1182664,0.65367293,0.11439372,-0.73491377,-0.047526672,0.54531854,0.11533568,0.7931451,0.23738642,0.34636107,0.21164405,0.91931844,0.33601245,0.11282501,0.2787761,0.9057997,0.23493783,0.19177373,0.18489355,0.6880776,0.53122175,0.38449398,0.5299069,0.7674131,0.7365906,0.32600367,0.7530474,0.7831155,0.93418795,0.29712197,0.95974046,Squat
908,0.43055555,0.95462966,0.69068736,0.14117755,0.72450423,0.118637584,0.641658,0.11757145,-0.7419355,-0.044616874,0.53115773,0.11828285,0.8008347,0.23676984,0.33848494,0.21644346,0.91912574,0.3637839,0.0910809,0.30856228,0.9098843,0.25843963,0.15129472,0.19661963,0.70078343,0.53830206,0.3884566,0.53868407,0.7615517,0.74992603,0.30995387,0.7671979,0.77771306,0.9531142,0.27132425,0.97558415,Squat
909,0.425,0.9583334,0.7076848,0.14637914,0.7385812,0.12427058,0.6600321,0.123017065,-0.7538126,-0.04057971,0.5464043,0.122877695,0.8108749,0.23949388,0.34741023,0.2201129,0.92932755,0.36390993,0.09475925,0.31421077,0.8932792,0.24851786,0.14919779,0.20109542,0.7132892,0.5420969,0.39933878,0.54193646,0.7679946,0.75553304,0.31037983,0.770867,0.7895276,0.9582958,0.26976675,0.9775368,Squat
910,0.4222222,0.9564815,0.70444965,0.14700082,0.737519,0.12466415,0.6561372,0.12364188,-0.76315796,-0.04259438,0.5464096,0.12302058,0.8177699,0.23930052,0.35448578,0.21884231,0.92868483,0.362658,0.1055757,0.3050196,0.8946633,0.2552437,0.15031573,0.19286747,0.7218439,0.5425102,0.40754148,0.5413627,0.76970285,0.75575364,0.30700326,0.7677991,0.79879534,0.9576482,0.27286446,0.97276026,Squat
911,0.42314813,0.95648146,0.7039055,0.1457538,0.73687917,0.122959144,0.6547906,0.12228604,-0.7636762,-0.043562442,0.54591864,0.12150851,0.8205297,0.23766258,0.35336274,0.21702527,0.9241449,0.36322534,0.10477188,0.30617505,0.8860768,0.24827445,0.1638806,0.18872038,0.7254622,0.5417712,0.4086016,0.54032856,0.7666188,0.75592256,0.30396235,0.76546025,0.80241495,0.9605223,0.2795023,0.97070163,Squat
912,0.42592594,0.95648146,0.694636,0.14750174,0.7299878,0.12441753,0.6457424,0.123402044,-0.7608695,-0.043562442,0.54317397,0.12005033,0.8217695,0.23561299,0.35185316,0.21527977,0.9186791,0.3649855,0.10320555,0.31279734,0.8994481,0.24881554,0.16176805,0.1925647,0.7243757,0.5420085,0.4066376,0.54006356,0.7616095,0.75856525,0.29722267,0.76388043,0.7960169,0.9647908,0.2786736,0.9692205,Squat
913,0.42592594,0.95648146,0.6874315,0.14972669,0.7268849,0.126974,0.6396232,0.1252681,0.76301605,0.12644328,0.5438549,0.12048311,0.8189376,0.23578097,0.35264853,0.21641937,0.9109139,0.3666448,0.095163815,0.3170283,0.9170352,0.26030695,0.14915885,0.1965284,0.7180498,0.5404458,0.40413153,0.5400217,0.7642404,0.7555864,0.30417445,0.7656613,0.78565496,0.9607398,0.28085604,0.97391653,Squat
914,0.4314815,0.95648146,0.6750319,0.15139498,0.7152124,0.1286327,0.6278581,0.12631595,0.752045,0.12763709,0.5340691,0.120324075,0.80161494,0.23629287,0.3455378,0.21732704,0.89083123,0.36368814,0.08849445,0.32259846,0.92931044,0.25029123,0.13242012,0.19965701,0.7045186,0.5409797,0.3974918,0.5407585,0.75183696,0.7569096,0.29741195,0.7654987,0.772729,0.9623375,0.2708868,0.9738097,Squat
915,0.4351852,0.95648146,0.6715483,0.15013413,0.71018213,0.12777099,0.62530535,0.12503159,0.74350435,0.1278704,0.5291404,0.11943719,0.78897923,0.2375638,0.34154418,0.21701296,0.8809154,0.36494118,0.08936803,0.32404792,0.9273052,0.24545243,0.12578084,0.20271742,0.6965608,0.5419995,0.3945485,0.5410208,0.73950475,0.7603375,0.29090226,0.7677955,0.76423234,0.9633191,0.26215252,0.9735793,Squat
916,0.4361111,0.95648146,0.6720062,0.15228614,0.7115393,0.130373,0.6269584,0.12680648,-0.7537155,-0.043562442,0.53094375,0.11987889,0.7876072,0.23843229,0.34043562,0.21695176,0.88209254,0.36501217,0.08914501,0.3256058,0.9281391,0.24273185,0.12503879,0.20395775,0.6936644,0.5417704,0.39151514,0.5404632,0.7412932,0.75903946,0.2879524,0.76696223,0.75982946,0.96058095,0.25613996,0.97326565,Squat
917,0.43240744,0.95555556,0.6769222,0.15228781,0.7176441,0.13064305,0.6323492,0.12670141,0.7518466,0.13108823,0.53742516,0.11985193,0.79550856,0.23915891,0.34515128,0.21657477,0.89088416,0.36287782,0.09145,0.3220541,0.9219631,0.23672292,0.13020779,0.20135486,0.69846994,0.5412451,0.39452338,0.5392438,0.7471788,0.7554608,0.29278597,0.76275283,0.7637566,0.9583179,0.2640774,0.9714078,Squat
918,0.43333337,0.95648146,0.67742133,0.15415901,0.71704304,0.1322388,0.6326945,0.12875792,0.7502143,0.13105515,0.5372862,0.12093713,0.7980716,0.23722334,0.34425917,0.2167947,0.8962654,0.35903227,0.09458101,0.32037118,0.91830623,0.2353435,0.14206663,0.1954712,0.7012513,0.5409536,0.39524788,0.5397706,0.7480077,0.753633,0.29082358,0.7622281,0.7618076,0.95673996,0.26336843,0.97043544,Squat
919,0.4287037,0.9583333,0.6828614,0.15343393,0.72186255,0.13116673,0.6364836,0.12806854,-0.7688985,-0.041545894,0.5356738,0.12101942,0.8032238,0.23712328,0.34234017,0.21776593,0.9069911,0.35951844,0.095666714,0.31993613,0.92004484,0.23792772,0.14283983,0.19323276,0.7068528,0.5419449,0.39612728,0.5411546,0.75139195,0.7547616,0.29100782,0.7645974,0.76410514,0.9597425,0.262665,0.9741302,Squat
920,0.42407408,0.95648146,0.69271106,0.15389292,0.73064685,0.13146876,0.6456839,0.12870613,-0.77729255,-0.043562442,0.5406676,0.12110615,0.8126758,0.23487844,0.3432223,0.21719679,0.9182315,0.3579122,0.09697226,0.31936514,0.9135871,0.23509857,0.15310188,0.18735874,0.72009516,0.5427812,0.402696,0.54285485,0.7588442,0.75389224,0.2863391,0.7663608,0.7721308,0.95932364,0.2592583,0.97632754,Squat
921,0.42314813,0.95555556,0.69444877,0.15341905,0.7315453,0.13122296,0.6480027,0.12811759,-0.7789935,-0.044573642,0.54076177,0.11912611,0.81311554,0.23261398,0.34192258,0.21419129,0.92069876,0.35756958,0.100840054,0.31810218,0.90599424,0.23579256,0.15189187,0.18948852,0.7226413,0.5403525,0.40386188,0.5397267,0.7623172,0.7535531,0.28617793,0.76432264,0.77654743,0.9600327,0.26045942,0.9754708,Squat
922,0.42222223,0.95648146,0.6985087,0.15587382,0.7356319,0.1337421,0.651775,0.13051312,-0.78070176,-0.043562442,0.54168236,0.1206594,0.8133823,0.2324346,0.34047517,0.21481729,0.92426175,0.3566683,0.09722047,0.31954804,0.9088063,0.23488949,0.14679575,0.1913455,0.7211426,0.53878325,0.40123948,0.53901184,0.76700443,0.7512126,0.28949568,0.7655292,0.77493376,0.9556364,0.25834197,0.9767054,Squat
923,0.42314816,0.95555556,0.6969658,0.1547656,0.7339693,0.1324226,0.64965516,0.12945624,-0.78118163,-0.044573642,0.5393345,0.12036913,0.8110662,0.23263484,0.33980393,0.21529804,0.9204238,0.35718638,0.095579416,0.32077768,0.91320264,0.23681192,0.14315122,0.19427037,0.7192084,0.53937215,0.4003405,0.53972447,0.76235414,0.752037,0.2867913,0.766207,0.77205616,0.95657134,0.25468987,0.9769227,Squat
